1.969311E+01       9.695665E+22
1.894925E+01       1.345215E+23
1.823348E+01       1.461251E+23
1.754475E+01       2.069101E+23
1.688203E+01       1.831779E+23
1.624435E+01       2.069991E+23
1.563075E+01       2.267053E+23
1.504034E+01       2.822510E+23
1.447222E+01       2.705935E+23
1.392556E+01       3.267302E+23
1.339955E+01       3.628382E+23
1.289341E+01       3.965397E+23
1.240639E+01       4.554264E+23
1.193777E+01       4.227984E+23
1.148684E+01       4.806118E+23
1.105295E+01       4.750998E+23
1.063545E+01       4.875943E+23
1.023372E+01       5.101547E+23
9.847161E+00       5.296182E+23
9.475205E+00       5.643441E+23
9.117300E+00       5.841638E+23
8.772913E+00       5.622681E+23
8.441534E+00       5.674654E+23
8.122673E+00       5.992658E+23
7.815857E+00       5.772960E+23
7.520629E+00       5.951140E+23
7.236553E+00       6.013381E+23
6.963208E+00       5.522540E+23
6.700188E+00       5.720176E+23
6.447102E+00       5.271960E+23
6.203577E+00       5.610493E+23
5.969250E+00       5.252976E+23
5.743774E+00       5.113807E+23
5.526815E+00       5.137639E+23
5.318051E+00       4.773745E+23
5.117173E+00       4.523103E+23
4.923883E+00       4.518099E+23
4.737894E+00       4.467003E+23
4.558930E+00       4.356451E+23
4.386726E+00       3.886706E+23
4.221026E+00       4.051093E+23
4.061586E+00       3.796381E+23
3.908168E+00       3.715320E+23
3.760545E+00       3.117917E+23
3.618499E+00       3.064961E+23
3.481818E+00       2.625463E+23
3.350299E+00       2.739203E+23
3.223749E+00       2.754615E+23
3.101979E+00       2.298949E+23
1.969311E+01       9.630268E+22
1.894925E+01       1.375327E+23
1.823348E+01       1.460076E+23
1.754475E+01       2.126415E+23
1.688203E+01       1.794846E+23
1.624435E+01       2.094327E+23
1.563075E+01       2.225799E+23
1.504034E+01       2.847474E+23
1.447222E+01       2.690513E+23
1.392556E+01       3.295500E+23
1.339955E+01       3.669466E+23
1.289341E+01       4.000217E+23
1.240639E+01       4.442258E+23
1.193777E+01       4.146913E+23
1.148684E+01       4.808376E+23
1.105295E+01       4.761366E+23
1.063545E+01       4.923589E+23
1.023372E+01       5.109891E+23
9.847161E+00       5.280275E+23
9.475205E+00       5.656911E+23
9.117300E+00       5.808474E+23
8.772913E+00       5.673096E+23
8.441534E+00       5.675754E+23
8.122673E+00       5.980837E+23
7.815857E+00       5.815276E+23
7.520629E+00       5.949154E+23
7.236553E+00       6.031926E+23
6.963208E+00       5.495538E+23
6.700188E+00       5.678375E+23
6.447102E+00       5.290740E+23
6.203577E+00       5.625295E+23
5.969250E+00       5.225911E+23
5.743774E+00       5.074615E+23
5.526815E+00       5.146455E+23
5.318051E+00       4.772735E+23
5.117173E+00       4.530678E+23
4.923883E+00       4.529357E+23
4.737894E+00       4.515342E+23
4.558930E+00       4.359739E+23
4.386726E+00       3.925459E+23
4.221026E+00       4.049558E+23
4.061586E+00       3.823684E+23
3.908168E+00       3.711769E+23
3.760545E+00       3.108078E+23
3.618499E+00       3.061182E+23
3.481818E+00       2.607621E+23
3.350299E+00       2.761351E+23
3.223749E+00       2.788029E+23
3.101979E+00       2.302666E+23
1.969311E+01       9.699103E+22
1.894925E+01       1.341462E+23
1.823348E+01       1.461931E+23
1.754475E+01       2.116018E+23
1.688203E+01       1.776238E+23
1.624435E+01       2.089533E+23
1.563075E+01       2.222209E+23
1.504034E+01       2.835724E+23
1.447222E+01       2.673405E+23
1.392556E+01       3.256178E+23
1.339955E+01       3.696796E+23
1.289341E+01       4.041699E+23
1.240639E+01       4.421071E+23
1.193777E+01       4.201668E+23
1.148684E+01       4.834345E+23
1.105295E+01       4.735911E+23
1.063545E+01       4.918343E+23
1.023372E+01       5.163618E+23
9.847161E+00       5.304833E+23
9.475205E+00       5.656558E+23
9.117300E+00       5.786056E+23
8.772913E+00       5.658182E+23
8.441534E+00       5.708489E+23
8.122673E+00       5.978748E+23
7.815857E+00       5.830736E+23
7.520629E+00       5.906550E+23
7.236553E+00       6.098144E+23
6.963208E+00       5.486969E+23
6.700188E+00       5.694750E+23
6.447102E+00       5.276226E+23
6.203577E+00       5.702987E+23
5.969250E+00       5.280044E+23
5.743774E+00       5.101298E+23
5.526815E+00       5.137760E+23
5.318051E+00       4.770283E+23
5.117173E+00       4.553661E+23
4.923883E+00       4.538839E+23
4.737894E+00       4.503263E+23
4.558930E+00       4.300916E+23
4.386726E+00       3.976216E+23
4.221026E+00       4.116066E+23
4.061586E+00       3.826352E+23
3.908168E+00       3.686720E+23
3.760545E+00       3.143462E+23
3.618499E+00       3.095468E+23
3.481818E+00       2.594144E+23
3.350299E+00       2.737666E+23
3.223749E+00       2.814817E+23
3.101979E+00       2.288579E+23
