('l, Teff_keV --> ', 0.07, 1.1944115076577904)
('l, Teff_keV --> ', 0.1, 1.3058084329977144)
('l, Teff_keV --> ', 0.15, 1.4451145833907795)
('l, Teff_keV --> ', 0.2, 1.5528766793514361)
('l, Teff_keV --> ', 0.3, 1.718540544562508)
('l, Teff_keV --> ', 0.4, 1.8466919958065269)
('l, Teff_keV --> ', 0.5, 1.9526390487915242)
('l, Teff_keV --> ', 0.6, 2.0437006430143856)
('l, Teff_keV --> ', 0.7, 2.123997391181396)
('l, Teff_keV --> ', 0.75, 2.1609503309984137)
('l, Teff_keV --> ', 0.8, 2.1960992606316965)
('l, Teff_keV --> ', 0.85, 2.229637193485695)
('l, Teff_keV --> ', 0.9, 2.261726550903942)
('l, Teff_keV --> ', 0.95, 2.29250541571877)
('l, Teff_keV --> ', 0.98, 2.3103936800492804)
('g, kappa --> ', 14.0, 0.3474872)
('l, Teff_keV --> ', 0.001, 0.30280271435949796)
('l, Teff_keV --> ', 0.003, 0.3985107834200118)
('l, Teff_keV --> ', 0.01, 0.5384678322493924)
('l, Teff_keV --> ', 0.03, 0.7086635208342874)
('l, Teff_keV --> ', 0.05, 0.8051972166809616)
('l, Teff_keV --> ', 0.07, 0.8758591551650767)
('l, Teff_keV --> ', 0.1, 0.9575462590573873)
('l, Teff_keV --> ', 0.15, 1.059699132175491)
('l, Teff_keV --> ', 0.2, 1.1387208242152835)
('l, Teff_keV --> ', 0.3, 1.2602017477453027)
('l, Teff_keV --> ', 0.4, 1.3541749061585782)
('l, Teff_keV --> ', 0.5, 1.431865631444403)
('l, Teff_keV --> ', 0.6, 1.498640884757578)
('l, Teff_keV --> ', 0.7, 1.5575223017241422)
('l, Teff_keV --> ', 0.75, 1.584619805759805)
('l, Teff_keV --> ', 0.8, 1.6103944333619231)
('l, Teff_keV --> ', 0.85, 1.6349877208069583)
('l, Teff_keV --> ', 0.9, 1.6585187712849052)
('l, Teff_keV --> ', 0.95, 1.6810888406126188)
('l, Teff_keV --> ', 0.98, 1.69420626286068)
('g, kappa --> ', 14.3, 0.3474872)
('l, Teff_keV --> ', 0.001, 0.35988170049023865)
('l, Teff_keV --> ', 0.003, 0.4736309537523554)
('l, Teff_keV --> ', 0.01, 0.6399702180315859)
('l, Teff_keV --> ', 0.03, 0.8422481730149108)
('l, Teff_keV --> ', 0.05, 0.956978685551411)
('l, Teff_keV --> ', 0.07, 1.0409605568347993)
('l, Teff_keV --> ', 0.1, 1.1380458617636895)
('l, Teff_keV --> ', 0.15, 1.2594547790036468)
('l, Teff_keV --> ', 0.2, 1.3533722360087828)
('l, Teff_keV --> ', 0.3, 1.4977525842153165)
('l, Teff_keV --> ', 0.4, 1.6094398923087863)
('l, Teff_keV --> ', 0.5, 1.7017754923621866)
('l, Teff_keV --> ', 0.6, 1.7811380296625663)
('l, Teff_keV --> ', 0.7, 1.8511187248819756)
('l, Teff_keV --> ', 0.75, 1.8833241687863447)
('l, Teff_keV --> ', 0.8, 1.913957371102822)
('l, Teff_keV --> ', 0.85, 1.9431865480112447)
('l, Teff_keV --> ', 0.9, 1.9711532539182175)
('l, Teff_keV --> ', 0.95, 1.9979778315876129)
('l, Teff_keV --> ', 0.98, 2.0135679171476655)
('g, kappa --> ', 14.6, 0.3474872)
('l, Teff_keV --> ', 0.001, 0.4277202026464704)
('l, Teff_keV --> ', 0.003, 0.5629114435177935)
('l, Teff_keV --> ', 0.01, 0.7606060296238938)
('l, Teff_keV --> ', 0.03, 1.0010138296829802)
('l, Teff_keV --> ', 0.05, 1.1373712993876013)
('l, Teff_keV --> ', 0.07, 1.2371839404722373)
('l, Teff_keV --> ', 0.1, 1.3525700416316253)
('l, Teff_keV --> ', 0.15, 1.4968648102020312)
('l, Teff_keV --> ', 0.2, 1.6084859170478556)
('l, Teff_keV --> ', 0.3, 1.780082282489453)
('l, Teff_keV --> ', 0.4, 1.912822896934986)
('l, Teff_keV --> ', 0.5, 2.0225639632701866)
('l, Teff_keV --> ', 0.6, 2.116886515626741)
('l, Teff_keV --> ', 0.7, 2.2000587277726003)
('l, Teff_keV --> ', 0.75, 2.2383349695885406)
('l, Teff_keV --> ', 0.8, 2.2747425987752026)
('l, Teff_keV --> ', 0.85, 2.309481540637014)
('l, Teff_keV --> ', 0.9, 2.3427200329015263)
('l, Teff_keV --> ', 0.95, 2.3746011032116607)
('l, Teff_keV --> ', 0.98, 2.393129954625717)
('g, kappa --> ', 14.0, 0.2)
('l, Teff_keV --> ', 0.001, 0.34764578476538693)
('l, Teff_keV --> ', 0.003, 0.45752758304220126)
('l, Teff_keV --> ', 0.01, 0.6182113410351108)
('l, Teff_keV --> ', 0.03, 0.81361188044882)
('l, Teff_keV --> ', 0.05, 0.9244415753539891)
('l, Teff_keV --> ', 0.07, 1.0055680775034674)
('l, Teff_keV --> ', 0.1, 1.0993524988152878)
('l, Teff_keV --> ', 0.15, 1.2166335338162484)
('l, Teff_keV --> ', 0.2, 1.3073578134871608)
('l, Teff_keV --> ', 0.3, 1.446829254765186)
('l, Teff_keV --> ', 0.4, 1.554719213653332)
('l, Teff_keV --> ', 0.5, 1.6439154192359442)
('l, Teff_keV --> ', 0.6, 1.720579643960844)
('l, Teff_keV --> ', 0.7, 1.78818100761684)
('l, Teff_keV --> ', 0.75, 1.8192914719849935)
('l, Teff_keV --> ', 0.8, 1.8488831507079782)
('l, Teff_keV --> ', 0.85, 1.8771185406445405)
('l, Teff_keV --> ', 0.9, 1.9041343833758826)
('l, Teff_keV --> ', 0.95, 1.9300469300326693)
('l, Teff_keV --> ', 0.98, 1.9451069553734996)
('g, kappa --> ', 14.3, 0.2)
('l, Teff_keV --> ', 0.001, 0.4131777895527528)
('l, Teff_keV --> ', 0.003, 0.5437725515595319)
('l, Teff_keV --> ', 0.01, 0.7347455558470555)
('l, Teff_keV --> ', 0.03, 0.966979532182644)
('l, Teff_keV --> ', 0.05, 1.0987008714436028)
('l, Teff_keV --> ', 0.07, 1.1951198999524322)
('l, Teff_keV --> ', 0.1, 1.3065828935804222)
('l, Teff_keV --> ', 0.15, 1.4459716649151828)
('l, Teff_keV --> ', 0.2, 1.5537976733866814)
('l, Teff_keV --> ', 0.3, 1.719559792009466)
('l, Teff_keV --> ', 0.4, 1.8477872484661155)
('l, Teff_keV --> ', 0.5, 1.95379713747998)
('l, Teff_keV --> ', 0.6, 2.0449127393302557)
('l, Teff_keV --> ', 0.7, 2.1252571106131875)
('l, Teff_keV --> ', 0.75, 2.1622319668113374)
('l, Teff_keV --> ', 0.8, 2.1974017428872057)
('l, Teff_keV --> ', 0.85, 2.230959566719363)
('l, Teff_keV --> ', 0.9, 2.263067955981651)
('l, Teff_keV --> ', 0.95, 2.2938650754018077)
('l, Teff_keV --> ', 0.98, 2.311763949064643)
('g, kappa --> ', 14.6, 0.2)
('l, Teff_keV --> ', 0.001, 0.4910627232109502)
('l, Teff_keV --> ', 0.003, 0.6462748887476143)
('l, Teff_keV --> ', 0.01, 0.8732467297236752)
('l, Teff_keV --> ', 0.03, 1.149257327885078)
('l, Teff_keV --> ', 0.05, 1.3058084329977144)
('l, Teff_keV --> ', 0.07, 1.420402663147771)
('l, Teff_keV --> ', 0.1, 1.5528766793514361)
('l, Teff_keV --> ', 0.15, 1.718540544562508)
('l, Teff_keV --> ', 0.2, 1.8466919958065269)
('l, Teff_keV --> ', 0.3, 2.043700643014385)
('l, Teff_keV --> ', 0.4, 2.1960992606316965)
('l, Teff_keV --> ', 0.5, 2.3220922498550256)
('l, Teff_keV --> ', 0.6, 2.430383345608343)
('l, Teff_keV --> ', 0.7, 2.5258728098401337)
('l, Teff_keV --> ', 0.75, 2.569817508790799)
('l, Teff_keV --> ', 0.8, 2.611616865995429)
('l, Teff_keV --> ', 0.85, 2.6515004143678866)
('l, Teff_keV --> ', 0.9, 2.6896613065255313)
('l, Teff_keV --> ', 0.95, 2.7262637515550314)
('l, Teff_keV --> ', 0.98, 2.747536602771924)
