('index, log g = ', 14.169, 1.4757065332758963)
('index, log g = ', 14.17, 1.4791083881682072)
('index, log g = ', 14.171, 1.4825180851459516)
('index, log g = ', 14.172, 1.4859356422870091)
('index, log g = ', 14.173, 1.4893610777109154)
('index, log g = ', 14.174, 1.4927944095789945)
('index, log g = ', 14.175, 1.4962356560944359)
('index, log g = ', 14.176, 1.499684835502374)
('index, log g = ', 14.177, 1.503141966090021)
('index, log g = ', 14.178, 1.5066070661867448)
('index, log g = ', 14.179, 1.5100801541641493)
('index, log g = ', 14.18, 1.513561248436207)
('index, log g = ', 14.181, 1.5170503674593339)
('index, log g = ', 14.182, 1.5205475297324968)
('index, log g = ', 14.183, 1.5240527537972905)
('index, log g = ', 14.184, 1.52756605823807)
('index, log g = ', 14.185, 1.5310874616820318)
('index, log g = ', 14.186, 1.5346169827992941)
('index, log g = ', 14.187, 1.5381546403030324)
('index, log g = ', 14.188, 1.5417004529495615)
('index, log g = ', 14.189, 1.545254439538414)
('index, log g = ', 14.19, 1.5488166189124797)
('index, log g = ', 14.191, 1.5523870099580848)
('index, log g = ', 14.192, 1.555965631605075)
('index, log g = ', 14.193, 1.5595525028269521)
('index, log g = ', 14.194, 1.5631476426409572)
('index, log g = ', 14.195, 1.56675107010815)
('index, log g = ', 14.196, 1.5703628043335516)
('index, log g = ', 14.197, 1.5739828644662166)
('index, log g = ', 14.198, 1.57761126969935)
('index, log g = ', 14.199, 1.5812480392703825)
('index, log g = ', 14.2, 1.584893192461111)
('index, log g = ', 14.201, 1.5885467485977807)
('index, log g = ', 14.202, 1.59220872705117)
('index, log g = ', 14.203, 1.5958791472367304)
('index, log g = ', 14.204, 1.5995580286146713)
('index, log g = ', 14.205, 1.603245390690042)
('index, log g = ', 14.206, 1.6069412530128757)
('index, log g = ', 14.207, 1.6106456351782732)
('index, log g = ', 14.208, 1.6143585568264869)
('index, log g = ', 14.209, 1.6180800376430644)
('index, log g = ', 14.21, 1.6218100973589331)
('index, log g = ', 14.211, 1.625548755750485)
('index, log g = ', 14.212, 1.6292960326397217)
('index, log g = ', 14.213, 1.6330519478943313)
('index, log g = ', 14.214, 1.6368165214278103)
('index, log g = ', 14.215, 1.6405897731995387)
('index, log g = ', 14.216, 1.644371723214929)
('index, log g = ', 14.217, 1.6481623915255104)
('index, log g = ', 14.218, 1.651961798229015)
('index, log g = ', 14.219, 1.655769963469526)
('index, log g = ', 14.22, 1.659586907437563)
('index, log g = ', 14.221, 1.6634126503701696)
('index, log g = ', 14.222, 1.667247212551061)
('index, log g = ', 14.223, 1.6710906143107107)
('index, log g = ', 14.224, 1.6749428760264382)
('index, log g = ', 14.225, 1.678804018122559)
('index, log g = ', 14.226, 1.6826740610704707)
('index, log g = ', 14.227, 1.6865530253887424)
('index, log g = ', 14.228, 1.6904409316432631)
('index, log g = ', 14.229, 1.6943378004473253)
('index, log g = ', 14.23, 1.698243652461746)
('index, log g = ', 14.231, 1.70215850839495)
('index, log g = ', 14.232, 1.706082389003121)
('index, log g = ', 14.233, 1.7100153150902897)
('index, log g = ', 14.234, 1.7139573075084253)
('index, log g = ', 14.235, 1.717908387157586)
('index, log g = ', 14.236, 1.7218685749860096)
('index, log g = ', 14.237, 1.725837891990204)
('index, log g = ', 14.238, 1.7298163592150997)
('index, log g = ', 14.239, 1.7338039977541408)
('index, log g = ', 14.24, 1.7378008287493762)
('index, log g = ', 14.241, 1.7418068733916128)
('index, log g = ', 14.242, 1.7458221529205076)
('index, log g = ', 14.243, 1.7498466886246584)
('index, log g = ', 14.244, 1.7538805018417603)
('index, log g = ', 14.245, 1.7579236139586893)
('index, log g = ', 14.246, 1.761976046411631)
('index, log g = ', 14.247, 1.766037820686164)
('index, log g = ', 14.248, 1.7701089583174185)
('index, log g = ', 14.249, 1.7741894808901681)
('index, log g = ', 14.25, 1.7782794100389228)
('index, log g = ', 14.251, 1.782378767448087)
('index, log g = ', 14.252, 1.7864875748520535)
('index, log g = ', 14.253, 1.7906058540352947)
('index, log g = ', 14.254, 1.7947336268325247)
('index, log g = ', 14.255, 1.798870915128791)
('index, log g = ', 14.256, 1.80301774085957)
('index, log g = ', 14.257, 1.8071741260109255)
('index, log g = ', 14.258, 1.8113400926195988)
('index, log g = ', 14.259, 1.8155156627731368)
('index, log g = ', 14.26, 1.8197008586099825)
('index, log g = ', 14.261, 1.8238957023196347)
('index, log g = ', 14.262, 1.8281002161427446)
('index, log g = ', 14.263, 1.8323144223712113)
('index, log g = ', 14.264, 1.8365383433483438)
('index, log g = ', 14.265, 1.8407720014689581)
('index, log g = ', 14.266, 1.8450154191794736)
('index, log g = ', 14.267, 1.849268618978076)
('index, log g = ', 14.268, 1.8535316234148145)
('index, log g = ', 14.269, 1.857804455091699)
('index, log g = ', 14.27, 1.8620871366628655)
('index, log g = ', 14.271, 1.866379690834673)
('index, log g = ', 14.272, 1.8706821403658016)
('index, log g = ', 14.273, 1.8749945080674173)
('index, log g = ', 14.274, 1.8793168168032648)
('index, log g = ', 14.275, 1.8836490894898021)
('index, log g = ', 14.276, 1.8879913490962925)
('index, log g = ', 14.277, 1.8923436186449722)
('index, log g = ', 14.278, 1.8967059212111483)
('index, log g = ', 14.279, 1.9010782799232997)
('index, log g = ', 14.28, 1.9054607179632443)
('index, log g = ', 14.281, 1.9098532585662407)
('index, log g = ', 14.282, 1.914255925021086)
('index, log g = ', 14.283, 1.9186687406702871)
('index, log g = ', 14.284, 1.9230917289101617)
('index, log g = ', 14.285, 1.9275249131909367)
('index, log g = ', 14.286, 1.9319683170169222)
('index, log g = ', 14.287, 1.9364219639466107)
('index, log g = ', 14.288, 1.9408858775927793)
('index, log g = ', 14.289, 1.9453600816226615)
('index, log g = ', 14.29, 1.9498445997580416)
('index, log g = ', 14.291, 1.9543394557753961)
('index, log g = ', 14.292, 1.958844673505989)
('index, log g = ', 14.293, 1.9633602768360434)
('index, log g = ', 14.294, 1.967886289706847)
('index, log g = ', 14.295, 1.9724227361148534)
('index, log g = ', 14.296, 1.9769696401118577)
('index, log g = ', 14.297, 1.981527025805101)
('index, log g = ', 14.298, 1.9860949173573716)
('index, log g = ', 14.299, 1.9906733389871845)
('index, log g = ', 14.3, 1.9952623149688828)
('index, log g = ', 14.301, 1.9998618696327446)
('index, log g = ', 14.302, 2.0044720273651593)
('index, log g = ', 14.303, 2.0090928126087317)
('index, log g = ', 14.304, 2.0137242498623893)
('index, log g = ', 14.305, 2.01836636368156)
('index, log g = ', 14.306, 2.023019178678268)
('index, log g = ', 14.307, 2.027682719521284)
('index, log g = ', 14.308, 2.032357010936221)
('index, log g = ', 14.309, 2.037042077705715)
('index, log g = ', 14.31, 2.0417379446695314)
('index, log g = ', 14.311, 2.0464446367246736)
('index, log g = ', 14.312, 2.0511621788255625)
('index, log g = ', 14.313, 2.0558905959841445)
('index, log g = ', 14.314, 2.0606299132700006)
('index, log g = ', 14.315, 2.065380155810527)
('index, log g = ', 14.316, 2.070141348791046)
('index, log g = ', 14.317, 2.0749135174549105)
('index, log g = ', 14.318, 2.0796966871036937)
('index, log g = ', 14.319, 2.084490883097293)
('index, log g = ', 14.32, 2.089296130854041)
('index, log g = ', 14.321, 2.0941124558508912)
('index, log g = ', 14.322, 2.0989398836235202)
('index, log g = ', 14.323, 2.103778439766477)
('index, log g = ', 14.324, 2.108628149933289)
('index, log g = ', 14.325, 2.1134890398366433)
('index, log g = ', 14.326, 2.1183611352485046)
('index, log g = ', 14.327, 2.1232444620002195)
('index, log g = ', 14.328, 2.128139045982709)
('index, log g = ', 14.329, 2.133044913146579)
('index, log g = ', 14.33, 2.1379620895022327)
('index, log g = ', 14.331, 2.1428906011200564)
('index, log g = ', 14.332, 2.1478304741305374)
('index, log g = ', 14.333, 2.152781734724374)
('index, log g = ', 14.334, 2.1577444091526647)
('index, log g = ', 14.335, 2.1627185237270243)
('index, log g = ', 14.336, 2.167704104819696)
('index, log g = ', 14.337, 2.172701178863743)
('index, log g = ', 14.338, 2.177709772353155)
('index, log g = ', 14.339, 2.1827299118430035)
('index, log g = ', 14.34, 2.187761623949552)
('index, log g = ', 14.341, 2.1928049353504453)
('index, log g = ', 14.342, 2.1978598727848273)
('index, log g = ', 14.343, 2.2029264630534557)
('index, log g = ', 14.344, 2.208004733018897)
('index, log g = ', 14.345, 2.213094709605641)
('index, log g = ', 14.346, 2.2181964198002193)
('index, log g = ', 14.347, 2.2233098906514006)
('index, log g = ', 14.348, 2.2284351492703074)
('index, log g = ', 14.349, 2.233572222830533)
('index, log g = ', 14.35, 2.2387211385683377)
('index, log g = ', 14.351, 2.2438819237827707)
('index, log g = ', 14.352, 2.249054605835783)
('index, log g = ', 14.353, 2.254239212152428)
('index, log g = ', 14.354, 2.2594357702209735)
('index, log g = ', 14.355, 2.264644307593062)
('index, log g = ', 14.356, 2.2698648518838214)
('index, log g = ', 14.357, 2.275097430772067)
('index, log g = ', 14.358, 2.280342072000421)
('index, log g = ', 14.359, 2.28559880337543)
('index, log g = ', 14.36, 2.29086765276777)
('index, log g = ', 14.361, 2.296148648112365)
('index, log g = ', 14.362, 2.301441817408509)
('index, log g = ', 14.363, 2.306747188720067)
('index, log g = ', 14.364, 2.3120647901755986)
('index, log g = ', 14.365, 2.3173946499684797)
('index, log g = ', 14.366, 2.322736796357105)
('index, log g = ', 14.367, 2.328091257665013)
('index, log g = ', 14.368, 2.333458062281004)
('index, log g = ', 14.369, 2.338837238659354)
('index, log g = ', 14.37, 2.344228815319918)
('index, log g = ', 14.371, 2.3496328208483095)
('index, log g = ', 14.372, 2.355049283896009)
('index, log g = ', 14.373, 2.3604782331805736)
('index, log g = ', 14.374, 2.365919697485761)
('index, log g = ', 14.375, 2.3713737056616555)
('index, log g = ', 14.376, 2.3768402866248732)
('index, log g = ', 14.377, 2.3823194693586935)
('index, log g = ', 14.378, 2.3878112829131783)
('index, log g = ', 14.379, 2.393315756405385)
('index, log g = ', 14.38, 2.398832919019495)
('index, log g = ', 14.381, 2.404362800006935)
('index, log g = ', 14.382, 2.409905428686593)
('index, log g = ', 14.383, 2.4154608344449353)
('index, log g = ', 14.384, 2.42102904673618)
('index, log g = ', 14.385, 2.4266100950824145)
('index, log g = ', 14.386, 2.432204009073811)
('index, log g = ', 14.387, 2.437810818368755)
('index, log g = ', 14.388, 2.4434305526939712)
('index, log g = ', 14.389, 2.449063241844742)
('index, log g = ', 14.39, 2.4547089156850332)
('index, log g = ', 14.391, 2.4603676041476277)
('index, log g = ', 14.392, 2.4660393372343363)
('index, log g = ', 14.393, 2.4717241450161342)
('index, log g = ', 14.394, 2.4774220576332864)
('index, log g = ', 14.395, 2.483133105295568)
('index, log g = ', 14.396, 2.4888573182823954)
('index, log g = ', 14.397, 2.494594726942956)
('index, log g = ', 14.398, 2.5003453616964295)
('index, log g = ', 14.399, 2.506109253032109)
('index, log g = ', 14.4, 2.5118864315095824)
('index, log g = ', 14.401, 2.5176769277588544)
('index, log g = ', 14.402, 2.5234807724805703)
('index, log g = ', 14.403, 2.529297996446147)
('index, log g = ', 14.404, 2.535128630497907)
('index, log g = ', 14.405, 2.540972705549301)
('index, log g = ', 14.406, 2.5468302525850444)
('index, log g = ', 14.407, 2.552701302661247)
('index, log g = ', 14.408, 2.5585858869056426)
('index, log g = ', 14.409, 2.5644840365177215)
('index, log g = ', 14.41, 2.570395782768865)
('index, log g = ', 14.411, 2.576321157002573)
('index, log g = ', 14.412, 2.5822601906346008)
('index, log g = ', 14.413, 2.5882129151530933)
('index, log g = ', 14.414, 2.5941793621188123)
('index, log g = ', 14.415, 2.600159563165267)
('index, log g = ', 14.416, 2.606153549998898)
('index, log g = ', 14.417, 2.6121613543992055)
('index, log g = ', 14.418, 2.6181830082189808)
('index, log g = ', 14.419, 2.6242185433844445)
('index, log g = ', 14.42, 2.6302679918953817)
('index, log g = ', 14.421, 2.636331385825376)
('index, log g = ', 14.422, 2.64240875732195)
('index, log g = ', 14.423, 2.648500138606701)
('index, log g = ', 14.424, 2.6546055619755364)
('index, log g = ', 14.425, 2.660725059798814)
('index, log g = ', 14.426, 2.6668586645214805)
('index, log g = ', 14.427, 2.673006408663309)
('index, log g = ', 14.428, 2.6791683248190368)
('index, log g = ', 14.429, 2.685344445658509)
('index, log g = ', 14.43, 2.6915348039269142)
('index, log g = ', 14.431, 2.697739432444915)
('index, log g = ', 14.432, 2.7039583641088463)
('index, log g = ', 14.433, 2.7101916318908414)
('index, log g = ', 14.434, 2.716439268839078)
('index, log g = ', 14.435, 2.7227013080779154)
('index, log g = ', 14.436, 2.7289777828080406)
('index, log g = ', 14.437, 2.7352687263067086)
('index, log g = ', 14.438, 2.741574171927886)
('index, log g = ', 14.439, 2.747894153102397)
('index, log g = ', 14.44, 2.7542287033381636)
('index, log g = ', 14.441, 2.7605778562203502)
('index, log g = ', 14.442, 2.7669416454115128)
('index, log g = ', 14.443, 2.7733201046518383)
('index, log g = ', 14.444, 2.779713267759294)
('index, log g = ', 14.445, 2.786121168629772)
('index, log g = ', 14.446, 2.7925438412373365)
('index, log g = ', 14.447, 2.798981319634357)
('index, log g = ', 14.448, 2.805433637951716)
('index, log g = ', 14.449, 2.8119008303989395)
('index, log g = ', 14.45, 2.8183829312644493)
('index, log g = ', 14.451, 2.8248799749157105)
('index, log g = ', 14.452, 2.831391995799379)
('index, log g = ', 14.453, 2.8379190284415525)
('index, log g = ', 14.454, 2.84446110744792)
('index, log g = ', 14.455, 2.85101826750391)
('index, log g = ', 14.456, 2.857590543374944)
('index, log g = ', 14.457, 2.8641779699065855)
('index, log g = ', 14.458, 2.870780582024692)
('index, log g = ', 14.459, 2.877398414735667)
('index, log g = ', 14.46, 2.8840315031266117)
('index, log g = ', 14.461, 2.8906798823654776)
('index, log g = ', 14.462, 2.897343587701321)
('index, log g = ', 14.463, 2.904022654464445)
('index, log g = ', 14.464, 2.910717118066608)
('index, log g = ', 14.465, 2.9174270140011656)
('index, log g = ', 14.466, 2.9241523778433307)
('index, log g = ', 14.467, 2.9308932452503242)
('index, log g = ', 14.468, 2.9376496519615305)
('index, log g = ', 14.469, 2.9444216337987577)
('index, log g = ', 14.47, 2.95120922666639)
('index, log g = ', 14.471, 2.9580124665515464)
('index, log g = ', 14.472, 2.9648313895243392)
('index, log g = ', 14.473, 2.9716660317380312)
('index, log g = ', 14.474, 2.9785164294291913)
('index, log g = ', 14.475, 2.985382618917957)
('index, log g = ', 14.476, 2.992264636608195)
('index, log g = ', 14.477, 2.999162518987653)
('index, log g = ', 14.478, 3.0060763026282293)
('index, log g = ', 14.479, 3.0130060241861156)
('index, log g = ', 14.48, 3.019951720402019)
('index, log g = ', 14.481, 3.0269134281013046)
('index, log g = ', 14.482, 3.0338911841942657)
('index, log g = ', 14.483, 3.040885025676283)
('index, log g = ', 14.484, 3.047894989627983)
('index, log g = ', 14.485, 3.054921113215509)
('index, log g = ', 14.486, 3.061963433690682)
('index, log g = ', 14.487, 3.069021988391158)
('index, log g = ', 14.488, 3.076096814740705)
('index, log g = ', 14.489, 3.08318795024936)
('index, log g = ', 14.49, 3.090295432513592)
('index, log g = ', 14.491, 3.097419299216578)
('index, log g = ', 14.492, 3.104559588128362)
('index, log g = ', 14.493, 3.11171633710602)
('index, log g = ', 14.494, 3.1188895840939357)
('index, log g = ', 14.495, 3.1260793671239493)
('index, log g = ', 14.496, 3.1332857243155887)
('index, log g = ', 14.497, 3.140508693876216)
('index, log g = ', 14.498, 3.147748314101311)
('index, log g = ', 14.499, 3.1550046233746305)
('index, log g = ', 14.5, 3.1622776601683795)
('index, log g = ', 14.501, 3.169567463043487)
('index, log g = ', 14.502, 3.1768740706497756)
('index, log g = ', 14.503, 3.1841975217261256)
('index, log g = ', 14.504, 3.191537855100758)
('index, log g = ', 14.505, 3.198895109691404)
('index, log g = ', 14.506, 3.2062693245054676)
('index, log g = ', 14.507, 3.213660538640315)
('index, log g = ', 14.508, 3.221068791283428)
('index, log g = ', 14.509, 3.228494121712638)
('index, log g = ', 14.51, 3.2359365692962814)
('index, log g = ', 14.511, 3.243396173493487)
('index, log g = ', 14.512, 3.2508729738543467)
('index, log g = ', 14.513, 3.2583670100200868)
('index, log g = ', 14.514, 3.265878321723353)
('index, log g = ', 14.515, 3.273406948788386)
('index, log g = ', 14.516, 3.2809529311311905)
('index, log g = ', 14.517, 3.288516308759826)
('index, log g = ', 14.518, 3.296097121774583)
('index, log g = ', 14.519, 3.3036954103681486)
('index, log g = ', 14.52, 3.3113112148259076)
('index, log g = ', 14.521, 3.31894457552611)
('index, log g = ', 14.522, 3.326595532940047)
('index, log g = ', 14.523, 3.334264127632347)
('index, log g = ', 14.524, 3.3419504002611355)
('index, log g = ', 14.525, 3.3496543915782793)
('index, log g = ', 14.526, 3.357376142429545)
('index, log g = ', 14.527, 3.3651156937549014)
('index, log g = ', 14.528, 3.3728730865886924)
('index, log g = ', 14.529, 3.380648362059816)
('index, log g = ', 14.53, 3.3884415613920207)
('index, log g = ', 14.531, 3.396252725904089)
('index, log g = ', 14.532, 3.4040818970100086)
('index, log g = ', 14.533, 3.411929116219281)
('index, log g = ', 14.534, 3.4197944251370935)
('index, log g = ', 14.535, 3.427677865464505)
('index, log g = ', 14.536, 3.435579478998743)
('index, log g = ', 14.537, 3.4434993076333913)
('index, log g = ', 14.538, 3.4514373933585643)
('index, log g = ', 14.539, 3.4593937782612167)
('index, log g = ', 14.54, 3.4673685045253095)
('index, log g = ', 14.541, 3.475361614432061)
('index, log g = ', 14.542, 3.483373150360116)
('index, log g = ', 14.543, 3.4914031547858557)
('index, log g = ', 14.544, 3.4994516702835767)
('index, log g = ', 14.545, 3.5075187395256795)
('index, log g = ', 14.546, 3.5156044052829762)
('index, log g = ', 14.547, 3.5237087104248763)
('index, log g = ', 14.548, 3.53183169791957)
('index, log g = ', 14.549, 3.5399734108343424)
('index, log g = ', 14.55, 3.548133892335761)
('index, log g = ', 14.551, 3.5563131856898544)
('index, log g = ', 14.552, 3.5645113342624386)
('index, log g = ', 14.553, 3.572728381519296)
('index, log g = ', 14.554, 3.5809643710263623)
('index, log g = ', 14.555, 3.58921934645005)
('index, log g = ', 14.556, 3.597493351557416)
('index, log g = ', 14.557, 3.6057864302164275)
('index, log g = ', 14.558, 3.614098626396131)
('index, log g = ', 14.559, 3.62242998416698)
('index, log g = ', 14.56, 3.6307805477010175)
('index, log g = ', 14.561, 3.639150361272071)
('index, log g = ', 14.562, 3.647539469256073)
('index, log g = ', 14.563, 3.6559479161312542)
('index, log g = ', 14.564, 3.664375746478333)
('index, log g = ', 14.565, 3.6728230049808426)
('index, log g = ', 14.566, 3.6812897364253208)
('index, log g = ', 14.567, 3.689775985701505)
('index, log g = ', 14.568, 3.6982817978026588)
('index, log g = ', 14.569, 3.7068072178257676)
('index, log g = ', 14.57, 3.7153522909717283)
('index, log g = ', 14.571, 3.723917062545683)
('index, log g = ', 14.572, 3.7325015779571986)
('index, log g = ', 14.573, 3.741105882720537)
('index, log g = ', 14.574, 3.7497300224548336)
('index, log g = ', 14.575, 3.7583740428844354)
('index, log g = ', 14.576, 3.767037989839093)
('index, log g = ', 14.577, 3.77572190925416)
('index, log g = ', 14.578, 3.7844258471709282)
('index, log g = ', 14.579, 3.793149849736825)
('index, log g = ', 14.58, 3.8018939632056123)
('index, log g = ', 14.581, 3.810658233937726)
('index, log g = ', 14.582, 3.819442708400472)
('index, log g = ', 14.583, 3.828247433168228)
('index, log g = ', 14.584, 3.8370724549227844)
('index, log g = ', 14.585, 3.845917820453543)
('index, log g = ', 14.586, 3.8547835766577205)
('index, log g = ', 14.587, 3.8636697705406893)
('index, log g = ', 14.588, 3.872576449216165)
('index, log g = ', 14.589, 3.8815036599064863)
('index, log g = ', 14.59, 3.890451449942805)
('index, log g = ', 14.591, 3.8994198667654283)
