3.101979e+00 1.627857e+22
3.223749e+00 1.583303e+22
3.350299e+00 1.524688e+22
3.481818e+00 1.455075e+22
3.618499e+00 1.361329e+22
3.760545e+00 1.256434e+22
3.908168e+00 1.209759e+22
4.061586e+00 1.135370e+22
4.221026e+00 1.068549e+22
4.386726e+00 9.892559e+21
4.558930e+00 8.998571e+21
4.737894e+00 8.255187e+21
4.923883e+00 7.477013e+21
5.117173e+00 6.748681e+21
5.318051e+00 6.055712e+21
5.526815e+00 5.383138e+21
5.743774e+00 4.729878e+21
5.969250e+00 4.093728e+21
6.203577e+00 3.459998e+21
6.447102e+00 2.502259e+21
6.700188e+00 2.316036e+21
6.963208e+00 2.053935e+21
7.236553e+00 1.662600e+21
7.520629e+00 1.210247e+21
7.815857e+00 9.169788e+20
8.122673e+00 6.392912e+20
8.441534e+00 3.997466e+20
8.772913e+00 2.706761e+20
9.117300e+00 2.024845e+20
9.475205e+00 1.518360e+20
9.847161e+00 1.138426e+20
1.023372e+01 8.511196e+19
1.063545e+01 6.313116e+19
1.105295e+01 4.628145e+19
1.148684e+01 3.346495e+19
1.193777e+01 2.383372e+19
1.240639e+01 1.670658e+19
1.289341e+01 1.151907e+19
1.339955e+01 7.806519e+18
1.392556e+01 5.196355e+18
1.447222e+01 3.394690e+18
1.504034e+01 2.175827e+18
1.563075e+01 1.368183e+18
1.624435e+01 8.437388e+17
1.688203e+01 5.097758e+17
1.754475e+01 3.015843e+17
1.823348e+01 1.746837e+17
1.894925e+01 9.908156e+16
1.969311e+01 5.500844e+16

