    1.2535E-03   6.4121E+16   8.5615E+16   1.2604E+17   1.8766E+17   2.2171E+17   2.4539E+17   2.7163E+17   3.1208E+17   3.5013E+17   4.0832E+17   4.4991E+17   4.8678E+17   5.1896E+17   5.5435E+17   5.7306E+17   5.8674E+17   6.1611E+17   6.3717E+17   6.7547E+17   7.0154E+17
    1.3127E-03   7.0202E+16   9.3689E+16   1.3749E+17   2.0495E+17   2.4228E+17   2.6841E+17   2.9735E+17   3.4184E+17   3.8379E+17   4.4760E+17   4.9327E+17   5.3376E+17   5.6906E+17   6.0785E+17   6.2851E+17   6.4350E+17   6.7551E+17   6.9854E+17   7.4066E+17   7.6927E+17
    1.3748E-03   7.6860E+16   1.0253E+17   1.4999E+17   2.2383E+17   2.6473E+17   2.9355E+17   3.2547E+17   3.7441E+17   4.2065E+17   4.9066E+17   5.4080E+17   5.8525E+17   6.2400E+17   6.6650E+17   6.8931E+17   7.0574E+17   7.4062E+17   7.6582E+17   8.1215E+17   8.4354E+17
    1.4398E-03   8.4150E+16   1.1220E+17   1.6362E+17   2.4444E+17   2.8924E+17   3.2101E+17   3.5621E+17   4.1006E+17   4.6102E+17   5.3784E+17   5.9289E+17   6.4168E+17   6.8426E+17   7.3082E+17   7.5597E+17   7.7401E+17   8.1199E+17   8.3957E+17   8.9055E+17   9.2496E+17
    1.5079E-03   9.2131E+16   1.2278E+17   1.7851E+17   2.6694E+17   3.1599E+17   3.5100E+17   3.8981E+17   4.4908E+17   5.0522E+17   5.8954E+17   6.5000E+17   7.0355E+17   7.5036E+17   8.0136E+17   8.2906E+17   8.4889E+17   8.9026E+17   9.2046E+17   9.7658E+17   1.0143E+18
    1.5792E-03   1.0088E+17   1.3440E+17   1.9489E+17   2.9161E+17   3.4528E+17   3.8380E+17   4.2658E+17   4.9181E+17   5.5360E+17   6.4616E+17   7.1254E+17   7.7128E+17   8.2276E+17   8.7859E+17   9.0905E+17   9.3087E+17   9.7592E+17   1.0090E+18   1.0707E+18   1.1120E+18
    1.6539E-03   1.1045E+17   1.4708E+17   2.1264E+17   3.1843E+17   3.7714E+17   4.1955E+17   4.6673E+17   5.3854E+17   6.0658E+17   7.0824E+17   7.8115E+17   8.4559E+17   9.0226E+17   9.6339E+17   9.9690E+17   1.0209E+18   1.0700E+18   1.1063E+18   1.1742E+18   1.2193E+18
    1.7321E-03   1.2093E+17   1.6095E+17   2.3203E+17   3.4771E+17   4.1191E+17   4.5858E+17   5.1061E+17   5.8968E+17   6.6458E+17   7.7625E+17   8.5635E+17   9.2704E+17   9.8942E+17   1.0563E+18   1.0932E+18   1.1196E+18   1.1731E+18   1.2128E+18   1.2875E+18   1.3368E+18
    1.8140E-03   1.3240E+17   1.7614E+17   2.5321E+17   3.7967E+17   4.4985E+17   5.0118E+17   5.5857E+17   6.4564E+17   7.2807E+17   8.5077E+17   9.3877E+17   1.0163E+18   1.0850E+18   1.1583E+18   1.1987E+18   1.2279E+18   1.2861E+18   1.3297E+18   1.4119E+18   1.4657E+18
    1.8998E-03   1.4496E+17   1.9277E+17   2.7636E+17   4.1457E+17   4.9126E+17   5.4767E+17   6.1098E+17   7.0686E+17   7.9756E+17   9.3240E+17   1.0291E+18   1.1142E+18   1.1898E+18   1.2700E+18   1.3144E+18   1.3466E+18   1.4099E+18   1.4578E+18   1.5482E+18   1.6070E+18
