    1.2535E-03   5.7422E+16   1.2909E+17   2.5979E+17   3.7723E+17   4.3133E+17   4.6895E+17   5.0803E+17   5.5896E+17   5.9603E+17   6.5741E+17   7.1040E+17   7.6350E+17   8.0343E+17   8.6075E+17   8.8664E+17   9.1917E+17   9.5270E+17   9.9264E+17   1.0500E+18   1.0733E+18
    1.3127E-03   6.1777E+16   1.3838E+17   2.8194E+17   4.1237E+17   4.7210E+17   5.1355E+17   5.5663E+17   6.1274E+17   6.5344E+17   7.2102E+17   7.7913E+17   8.3702E+17   8.8122E+17   9.4393E+17   9.7233E+17   1.0085E+18   1.0448E+18   1.0886E+18   1.1514E+18   1.1773E+18
    1.3748E-03   6.6503E+16   1.4830E+17   3.0584E+17   4.5072E+17   5.1669E+17   5.6234E+17   6.0987E+17   6.7167E+17   7.1638E+17   7.9077E+17   8.5449E+17   9.1762E+17   9.6655E+17   1.0352E+18   1.0663E+18   1.1064E+18   1.1457E+18   1.1938E+18   1.2627E+18   1.2913E+18
    1.4398E-03   7.1637E+16   1.5890E+17   3.3164E+17   4.9253E+17   5.6545E+17   6.1573E+17   6.6818E+17   7.3625E+17   7.8537E+17   8.6725E+17   9.3714E+17   1.0060E+18   1.0601E+18   1.1353E+18   1.1692E+18   1.2139E+18   1.2565E+18   1.3093E+18   1.3846E+18   1.4164E+18
    1.5079E-03   7.7216E+16   1.7022E+17   3.5946E+17   5.3813E+17   6.1876E+17   6.7413E+17   7.3206E+17   8.0702E+17   8.6101E+17   9.5111E+17   1.0278E+18   1.1029E+18   1.1628E+18   1.2450E+18   1.2821E+18   1.3317E+18   1.3779E+18   1.4358E+18   1.5184E+18   1.5536E+18
    1.5792E-03   8.3292E+16   1.8233E+17   3.8943E+17   5.8784E+17   6.7704E+17   7.3801E+17   8.0202E+17   8.8456E+17   9.4391E+17   1.0431E+18   1.1271E+18   1.2092E+18   1.2754E+18   1.3655E+18   1.4058E+18   1.4610E+18   1.5111E+18   1.5747E+18   1.6650E+18   1.7041E+18
    1.6539E-03   8.9889E+16   1.9526E+17   4.2170E+17   6.4200E+17   7.4074E+17   8.0789E+17   8.7864E+17   9.6951E+17   1.0348E+18   1.1439E+18   1.2361E+18   1.3257E+18   1.3989E+18   1.4976E+18   1.5414E+18   1.6027E+18   1.6572E+18   1.7269E+18   1.8259E+18   1.8692E+18
    1.7321E-03   9.7066E+16   2.0909E+17   4.5642E+17   7.0099E+17   8.1037E+17   8.8431E+17   9.6254E+17   1.0626E+18   1.1344E+18   1.2544E+18   1.3556E+18   1.4536E+18   1.5343E+18   1.6425E+18   1.6900E+18   1.7581E+18   1.8174E+18   1.8939E+18   2.0023E+18   2.0503E+18
    1.8140E-03   1.0488E+17   2.2391E+17   4.9374E+17   7.6524E+17   8.8643E+17   9.6789E+17   1.0544E+18   1.1645E+18   1.2435E+18   1.3756E+18   1.4866E+18   1.5938E+18   1.6829E+18   1.8015E+18   1.8529E+18   1.9286E+18   1.9931E+18   2.0770E+18   2.1957E+18   2.2489E+18
    1.8998E-03   1.1338E+17   2.3980E+17   5.3386E+17   8.3519E+17   9.6953E+17   1.0593E+18   1.1550E+18   1.2762E+18   1.3632E+18   1.5085E+18   1.6302E+18   1.7476E+18   1.8458E+18   1.9759E+18   2.0314E+18   2.1154E+18   2.1857E+18   2.2779E+18   2.4079E+18   2.4668E+18
    1.9897E-03   1.2265E+17   2.5686E+17   5.7696E+17   9.1132E+17   1.0603E+18   1.1592E+18   1.2651E+18   1.3985E+18   1.4943E+18   1.6542E+18   1.7877E+18   1.9163E+18   2.0245E+18   2.1671E+18   2.2271E+18   2.3202E+18   2.3969E+18   2.4982E+18   2.6405E+18   2.7058E+18
    2.0838E-03   1.3274E+17   2.7521E+17   6.2325E+17   9.9415E+17   1.1594E+18   1.2685E+18   1.3857E+18   1.5325E+18   1.6380E+18   1.8139E+18   1.9604E+18   2.1014E+18   2.2204E+18   2.3769E+18   2.4416E+18   2.5448E+18   2.6286E+18   2.7398E+18   2.8956E+18   2.9680E+18
    2.1823E-03   1.4381E+17   2.9509E+17   6.7305E+17   1.0843E+18   1.2676E+18   1.3880E+18   1.5177E+18   1.6792E+18   1.7954E+18   1.9891E+18   2.1497E+18   2.3043E+18   2.4353E+18   2.6069E+18   2.6766E+18   2.7908E+18   2.8825E+18   3.0046E+18   3.1751E+18   3.2552E+18
    2.2855E-03   1.5581E+17   3.1637E+17   7.2642E+17   1.1822E+18   1.3856E+18   1.5186E+18   1.6621E+18   1.8399E+18   1.9680E+18   2.1812E+18   2.3574E+18   2.5270E+18   2.6710E+18   2.8593E+18   2.9344E+18   3.0605E+18   3.1610E+18   3.2953E+18   3.4819E+18   3.5707E+18
    2.3936E-03   1.6889E+17   3.3932E+17   7.8370E+17   1.2887E+18   1.5144E+18   1.6614E+18   1.8202E+18   2.0159E+18   2.1571E+18   2.3918E+18   2.5850E+18   2.7712E+18   2.9294E+18   3.1360E+18   3.2169E+18   3.3561E+18   3.4663E+18   3.6140E+18   3.8183E+18   3.9167E+18
    2.5068E-03   1.8315E+17   3.6407E+17   8.4519E+17   1.4044E+18   1.6549E+18   1.8174E+18   1.9931E+18   2.2085E+18   2.3644E+18   2.6227E+18   2.8346E+18   3.0390E+18   3.2128E+18   3.4395E+18   3.5267E+18   3.6800E+18   3.8010E+18   3.9635E+18   4.1871E+18   4.2962E+18
    2.6253E-03   1.9872E+17   3.9079E+17   9.1117E+17   1.5300E+18   1.8081E+18   1.9879E+18   2.1824E+18   2.4194E+18   2.5914E+18   2.8760E+18   3.1084E+18   3.3327E+18   3.5236E+18   3.7724E+18   3.8664E+18   4.0350E+18   4.1681E+18   4.3469E+18   4.5914E+18   4.7124E+18
    2.7495E-03   2.1571E+17   4.1964E+17   9.8197E+17   1.6665E+18   1.9751E+18   2.1742E+18   2.3894E+18   2.6503E+18   2.8403E+18   3.1537E+18   3.4085E+18   3.6548E+18   3.8643E+18   4.1374E+18   4.2387E+18   4.4240E+18   4.5704E+18   4.7673E+18   5.0348E+18   5.1690E+18
    2.8795E-03   2.3426E+17   4.5080E+17   1.0579E+18   1.8146E+18   2.1571E+18   2.3777E+18   2.6159E+18   2.9030E+18   3.1130E+18   3.4581E+18   3.7376E+18   4.0078E+18   4.2379E+18   4.5376E+18   4.6471E+18   4.8503E+18   5.0115E+18   5.2283E+18   5.5209E+18   5.6698E+18
    3.0157E-03   2.5451E+17   4.8448E+17   1.1393E+18   1.9752E+18   2.3554E+18   2.6000E+18   2.8637E+18   3.1797E+18   3.4118E+18   3.7920E+18   4.0985E+18   4.3949E+18   4.6476E+18   4.9765E+18   5.0948E+18   5.3175E+18   5.4951E+18   5.7338E+18   6.0539E+18   6.2190E+18
    3.1583E-03   2.7663E+17   5.2089E+17   1.2266E+18   2.1494E+18   2.5715E+18   2.8427E+18   3.1347E+18   3.4825E+18   3.7392E+18   4.1580E+18   4.4943E+18   4.8193E+18   5.0967E+18   5.4578E+18   5.5857E+18   5.8295E+18   6.0251E+18   6.2880E+18   6.6382E+18   6.8214E+18
