    1.2535E-03   5.5353E+16   9.0830E+16   1.7875E+17   2.7199E+17   3.1396E+17   3.4358E+17   3.7638E+17   4.1654E+17   4.4897E+17   4.9815E+17   5.4162E+17   5.8412E+17   6.2197E+17   6.6572E+17   6.8921E+17   7.1281E+17   7.3820E+17   7.6839E+17   8.1253E+17   8.0015E+17
    1.3127E-03   6.0198E+16   9.8032E+16   1.9384E+17   2.9713E+17   3.4358E+17   3.7626E+17   4.1247E+17   4.5667E+17   4.9232E+17   5.4631E+17   5.9405E+17   6.4057E+17   6.8209E+17   7.3019E+17   7.5581E+17   7.8178E+17   8.0958E+17   8.4255E+17   8.9103E+17   8.7766E+17
    1.3748E-03   6.5479E+16   1.0583E+17   2.1013E+17   3.2452E+17   3.7596E+17   4.1200E+17   4.5200E+17   5.0065E+17   5.3985E+17   5.9912E+17   6.5154E+17   7.0245E+17   7.4802E+17   8.0091E+17   8.2882E+17   8.5742E+17   8.8787E+17   9.2387E+17   9.7711E+17   9.6268E+17
    1.4398E-03   7.1236E+16   1.1427E+17   2.2770E+17   3.5437E+17   4.1133E+17   4.5109E+17   4.9529E+17   5.4885E+17   5.9196E+17   6.5702E+17   7.1458E+17   7.7030E+17   8.2030E+17   8.7847E+17   9.0885E+17   9.4039E+17   9.7373E+17   1.0131E+18   1.0715E+18   1.0559E+18
    1.5079E-03   7.7513E+16   1.2343E+17   2.4664E+17   3.8689E+17   4.4998E+17   4.9385E+17   5.4270E+17   6.0166E+17   6.4910E+17   7.2051E+17   7.8370E+17   8.4467E+17   8.9954E+17   9.6355E+17   9.9660E+17   1.0314E+18   1.0679E+18   1.1109E+18   1.1751E+18   1.1583E+18
    1.5792E-03   8.4444E+16   1.3356E+17   2.6727E+17   4.2237E+17   4.9224E+17   5.4061E+17   5.9459E+17   6.5950E+17   7.1169E+17   7.9007E+17   8.5942E+17   9.2613E+17   9.8633E+17   1.0567E+18   1.0926E+18   1.1311E+18   1.1710E+18   1.2180E+18   1.2884E+18   1.2702E+18
    1.6539E-03   9.1906E+16   1.4432E+17   2.8926E+17   4.6091E+17   5.3835E+17   5.9172E+17   6.5140E+17   7.2289E+17   7.8034E+17   8.6639E+17   9.4251E+17   1.0155E+18   1.0816E+18   1.1591E+18   1.1981E+18   1.2406E+18   1.2843E+18   1.3356E+18   1.4130E+18   1.3933E+18
    1.7321E-03   1.0004E+17   1.5599E+17   3.1294E+17   5.0285E+17   5.8870E+17   6.4759E+17   7.1359E+17   7.9234E+17   8.5558E+17   9.5007E+17   1.0336E+18   1.1134E+18   1.1860E+18   1.2713E+18   1.3136E+18   1.3606E+18   1.4085E+18   1.4646E+18   1.5495E+18   1.5283E+18
    1.8140E-03   1.0892E+17   1.6865E+17   3.3843E+17   5.4847E+17   6.4367E+17   7.0864E+17   7.8163E+17   8.6839E+17   9.3804E+17   1.0418E+18   1.1334E+18   1.2208E+18   1.3004E+18   1.3943E+18   1.4402E+18   1.4923E+18   1.5447E+18   1.6060E+18   1.6993E+18   1.6764E+18
    1.8998E-03   1.1860E+17   1.8240E+17   3.6586E+17   5.9806E+17   7.0366E+17   7.7535E+17   8.5609E+17   9.5168E+17   1.0284E+18   1.1424E+18   1.2429E+18   1.3384E+18   1.4258E+18   1.5292E+18   1.5789E+18   1.6366E+18   1.6941E+18   1.7611E+18   1.8635E+18   1.8388E+18
