    1.2535E-03   7.6836E+16   1.0319E+17   1.5942E+17   2.2621E+17   2.6337E+17   2.9073E+17   3.2818E+17   3.8428E+17   4.2617E+17   4.8953E+17   5.3779E+17   5.7959E+17   6.1625E+17   6.5932E+17   6.8234E+17   7.0173E+17   7.2720E+17   7.6165E+17   7.9958E+17   8.3868E+17
    1.3127E-03   8.4102E+16   1.1278E+17   1.7404E+17   2.4718E+17   2.8817E+17   3.1834E+17   3.5951E+17   4.2108E+17   4.6717E+17   5.3674E+17   5.8976E+17   6.3540E+17   6.7594E+17   7.2318E+17   7.4809E+17   7.6951E+17   7.9737E+17   8.3532E+17   8.7663E+17   9.1962E+17
    1.3748E-03   9.2057E+16   1.2328E+17   1.9000E+17   2.7008E+17   3.1527E+17   3.4854E+17   3.9381E+17   4.6139E+17   5.1211E+17   5.8849E+17   6.4675E+17   6.9661E+17   7.4140E+17   7.9322E+17   8.2017E+17   8.4385E+17   8.7431E+17   9.1610E+17   9.6109E+17   1.0083E+18
    1.4398E-03   1.0077E+17   1.3476E+17   2.0739E+17   2.9507E+17   3.4486E+17   3.8157E+17   4.3138E+17   5.0554E+17   5.6136E+17   6.4521E+17   7.0922E+17   7.6373E+17   8.1320E+17   8.7002E+17   8.9921E+17   9.2539E+17   9.5868E+17   1.0047E+18   1.0537E+18   1.1056E+18
    1.5079E-03   1.1030E+17   1.4732E+17   2.2636E+17   3.2235E+17   3.7719E+17   4.1768E+17   4.7252E+17   5.5390E+17   6.1533E+17   7.0739E+17   7.7772E+17   8.3736E+17   8.9196E+17   9.5424E+17   9.8588E+17   1.0148E+18   1.0512E+18   1.1018E+18   1.1553E+18   1.2123E+18
    1.5792E-03   1.2076E+17   1.6111E+17   2.4712E+17   3.5220E+17   4.1253E+17   4.5720E+17   5.1758E+17   6.0686E+17   6.7445E+17   7.7550E+17   8.5274E+17   9.1804E+17   9.7822E+17   1.0464E+18   1.0808E+18   1.1128E+18   1.1525E+18   1.2081E+18   1.2664E+18   1.3289E+18
    1.6539E-03   1.3219E+17   1.7614E+17   2.6966E+17   3.8470E+17   4.5108E+17   5.0038E+17   5.6690E+17   6.6486E+17   7.3926E+17   8.5018E+17   9.3505E+17   1.0066E+18   1.0730E+18   1.1477E+18   1.1850E+18   1.2203E+18   1.2638E+18   1.3249E+18   1.3885E+18   1.4571E+18
    1.7321E-03   1.4470E+17   1.9259E+17   2.9422E+17   4.2017E+17   4.9317E+17   5.4759E+17   6.2090E+17   7.2839E+17   8.1026E+17   9.3204E+17   1.0253E+18   1.1037E+18   1.1768E+18   1.2587E+18   1.2993E+18   1.3383E+18   1.3858E+18   1.4529E+18   1.5223E+18   1.5974E+18
    1.8140E-03   1.5840E+17   2.1058E+17   3.2100E+17   4.5889E+17   5.3913E+17   5.9919E+17   6.8002E+17   7.9795E+17   8.8804E+17   1.0218E+18   1.1242E+18   1.2102E+18   1.2908E+18   1.3804E+18   1.4246E+18   1.4676E+18   1.5196E+18   1.5933E+18   1.6689E+18   1.7513E+18
    1.8998E-03   1.7340E+17   2.3027E+17   3.5018E+17   5.0116E+17   5.8931E+17   6.5559E+17   7.4474E+17   8.7412E+17   9.7325E+17   1.1201E+18   1.2326E+18   1.3270E+18   1.4157E+18   1.5139E+18   1.5620E+18   1.6095E+18   1.6663E+18   1.7472E+18   1.8298E+18   1.9199E+18
