    1.2535E-03   3.6949E+16   8.2555E+16   1.7444E+17   2.6524E+17   3.0690E+17   3.3483E+17   3.6687E+17   4.0573E+17   4.3605E+17   4.8514E+17   5.3048E+17   5.6801E+17   6.0967E+17   6.4838E+17   6.7047E+17   6.9201E+17   7.1442E+17   7.4993E+17   7.8969E+17   8.2851E+17
    1.3127E-03   3.9819E+16   8.8554E+16   1.8907E+17   2.8976E+17   3.3586E+17   3.6668E+17   4.0204E+17   4.4479E+17   4.7814E+17   5.3196E+17   5.8154E+17   6.2289E+17   6.6849E+17   7.1102E+17   7.3527E+17   7.5875E+17   7.8360E+17   8.2244E+17   8.6582E+17   9.0830E+17
    1.3748E-03   4.2933E+16   9.4979E+16   2.0484E+17   3.1648E+17   3.6750E+17   4.0153E+17   4.4057E+17   4.8759E+17   5.2428E+17   5.8329E+17   6.3750E+17   6.8306E+17   7.3296E+17   7.7969E+17   8.0637E+17   8.3193E+17   8.5948E+17   9.0195E+17   9.4930E+17   9.9577E+17
    1.4398E-03   4.6315E+16   1.0186E+17   2.2183E+17   3.4560E+17   4.0209E+17   4.3968E+17   4.8277E+17   5.3448E+17   5.7486E+17   6.3959E+17   6.9883E+17   7.4903E+17   8.0365E+17   8.5495E+17   8.8437E+17   9.1217E+17   9.4271E+17   9.8913E+17   1.0408E+18   1.0917E+18
    1.5079E-03   4.9989E+16   1.0924E+17   2.4013E+17   3.7731E+17   4.3989E+17   4.8142E+17   5.2898E+17   5.8587E+17   6.3031E+17   7.0132E+17   7.6607E+17   8.2137E+17   8.8115E+17   9.3746E+17   9.6995E+17   1.0002E+18   1.0340E+18   1.0848E+18   1.1413E+18   1.1969E+18
    1.5792E-03   5.4146E+16   1.1747E+17   2.6010E+17   4.1196E+17   4.8123E+17   5.2710E+17   5.7957E+17   6.4214E+17   6.9104E+17   7.6896E+17   8.3970E+17   9.0059E+17   9.6600E+17   1.0277E+18   1.0637E+18   1.0965E+18   1.1339E+18   1.1893E+18   1.2511E+18   1.3119E+18
    1.6539E-03   5.8486E+16   1.2595E+17   2.8128E+17   4.4956E+17   5.2635E+17   5.7706E+17   6.3498E+17   7.0381E+17   7.5767E+17   8.4319E+17   9.2049E+17   9.8753E+17   1.0591E+18   1.1268E+18   1.1666E+18   1.2023E+18   1.2438E+18   1.3042E+18   1.3719E+18   1.4383E+18
    1.7321E-03   6.3208E+16   1.3505E+17   3.0405E+17   4.9047E+17   5.7561E+17   6.3170E+17   6.9564E+17   7.7136E+17   8.3070E+17   9.2458E+17   1.0090E+18   1.0828E+18   1.1612E+18   1.2355E+18   1.2795E+18   1.3183E+18   1.3642E+18   1.4301E+18   1.5042E+18   1.5767E+18
    1.8140E-03   6.8345E+16   1.4483E+17   3.2852E+17   5.3497E+17   6.2941E+17   6.9146E+17   7.6203E+17   8.4534E+17   9.1073E+17   1.0138E+18   1.1061E+18   1.1873E+18   1.2732E+18   1.3545E+18   1.4034E+18   1.4454E+18   1.4962E+18   1.5681E+18   1.6493E+18   1.7285E+18
    1.8998E-03   7.3938E+16   1.5534E+17   3.5481E+17   5.8336E+17   6.8813E+17   7.5680E+17   8.3470E+17   9.2635E+17   9.9843E+17   1.1117E+18   1.2125E+18   1.3018E+18   1.3959E+18   1.4849E+18   1.5392E+18   1.5848E+18   1.6411E+18   1.7193E+18   1.8084E+18   1.8949E+18
    1.9897E-03   8.0028E+16   1.6666E+17   3.8305E+17   6.3595E+17   7.5222E+17   8.2824E+17   9.1421E+17   1.0151E+18   1.0945E+18   1.2190E+18   1.3292E+18   1.4273E+18   1.5305E+18   1.6279E+18   1.6881E+18   1.7377E+18   1.7999E+18   1.8851E+18   1.9828E+18   2.0772E+18
    2.0838E-03   8.6661E+16   1.7886E+17   4.1338E+17   6.9310E+17   8.2214E+17   9.0632E+17   1.0012E+18   1.1122E+18   1.1999E+18   1.3367E+18   1.4571E+18   1.5649E+18   1.6781E+18   1.7846E+18   1.8513E+18   1.9053E+18   1.9740E+18   2.0668E+18   2.1741E+18   2.2771E+18
    2.1823E-03   9.3889E+16   1.9201E+17   4.4594E+17   7.5516E+17   8.9839E+17   9.9164E+17   1.0964E+18   1.2185E+18   1.3152E+18   1.4657E+18   1.5973E+18   1.7158E+18   1.8399E+18   1.9563E+18   2.0303E+18   2.0891E+18   2.1650E+18   2.2659E+18   2.3838E+18   2.4962E+18
    2.2855E-03   1.0177E+17   2.0620E+17   4.8090E+17   8.2256E+17   9.8154E+17   1.0849E+18   1.2005E+18   1.3349E+18   1.4417E+18   1.6072E+18   1.7510E+18   1.8811E+18   2.0174E+18   2.1445E+18   2.2265E+18   2.2906E+18   2.3744E+18   2.4841E+18   2.6138E+18   2.7363E+18
    2.3936E-03   1.1036E+17   2.2151E+17   5.1843E+17   8.9571E+17   1.0722E+18   1.1867E+18   1.3143E+18   1.4623E+18   1.5802E+18   1.7624E+18   1.9194E+18   2.0624E+18   2.2120E+18   2.3509E+18   2.4415E+18   2.5115E+18   2.6040E+18   2.7233E+18   2.8659E+18   2.9994E+18
    2.5068E-03   1.1973E+17   2.3806E+17   5.5872E+17   9.7508E+17   1.1709E+18   1.2978E+18   1.4388E+18   1.6017E+18   1.7319E+18   1.9325E+18   2.1041E+18   2.2610E+18   2.4253E+18   2.5770E+18   2.6772E+18   2.7537E+18   2.8558E+18   2.9854E+18   3.1424E+18   3.2878E+18
    2.6253E-03   1.2995E+17   2.5593E+17   6.0195E+17   1.0612E+18   1.2785E+18   1.4192E+18   1.5749E+18   1.7543E+18   1.8981E+18   2.1190E+18   2.3065E+18   2.4788E+18   2.6593E+18   2.8250E+18   2.9356E+18   3.0193E+18   3.1318E+18   3.2727E+18   3.4455E+18   3.6038E+18
    2.7495E-03   1.4110E+17   2.7525E+17   6.4834E+17   1.1545E+18   1.3956E+18   1.5516E+18   1.7237E+18   1.9212E+18   2.0802E+18   2.3234E+18   2.5283E+18   2.7176E+18   2.9158E+18   3.0967E+18   3.2188E+18   3.3105E+18   3.4345E+18   3.5875E+18   3.7778E+18   3.9502E+18
    2.8795E-03   1.5328E+17   2.9614E+17   6.9811E+17   1.2556E+18   1.5231E+18   1.6961E+18   1.8863E+18   2.1039E+18   2.2795E+18   2.5476E+18   2.7714E+18   2.9794E+18   3.1971E+18   3.3946E+18   3.5291E+18   3.6296E+18   3.7662E+18   3.9326E+18   4.1422E+18   4.3296E+18
    3.0157E-03   1.6657E+17   3.1874E+17   7.5150E+17   1.3651E+18   1.6619E+18   1.8537E+18   2.0640E+18   2.3038E+18   2.4979E+18   2.7933E+18   3.0378E+18   3.2663E+18   3.5055E+18   3.7212E+18   3.8693E+18   3.9795E+18   4.1299E+18   4.3108E+18   4.5417E+18   4.7455E+18
    3.1583E-03   1.8109E+17   3.4321E+17   8.0877E+17   1.4837E+18   1.8128E+18   2.0255E+18   2.2581E+18   2.5225E+18   2.7370E+18   3.0626E+18   3.3298E+18   3.5810E+18   3.8436E+18   4.0793E+18   4.2422E+18   4.3631E+18   4.5287E+18   4.7254E+18   4.9797E+18   5.2011E+18
    3.3076E-03   1.9694E+17   3.6971E+17   8.7019E+17   1.6120E+18   1.9769E+18   2.2129E+18   2.4701E+18   2.7618E+18   2.9989E+18   3.3579E+18   3.6499E+18   3.9261E+18   4.2144E+18   4.4721E+18   4.6512E+18   4.7840E+18   4.9663E+18   5.1803E+18   5.4605E+18   5.7011E+18
    3.4641E-03   2.1519E+17   4.0244E+17   9.4477E+17   1.7581E+18   2.1605E+18   2.4208E+18   2.7042E+18   3.0253E+18   3.2864E+18   3.6811E+18   4.0008E+18   4.3043E+18   4.6204E+18   4.9026E+18   5.0994E+18   5.2450E+18   5.4454E+18   5.6788E+18   5.9866E+18   6.2483E+18
