   3.0862E+00   5.2905E+20   3.3164E+21   1.7513E+22   5.3400E+22   8.2146E+22   1.0673E+23   1.3776E+23   1.7803E+23   2.0706E+23   2.5331E+23   2.8554E+23   3.1040E+23   3.2784E+23   3.3519E+23   3.3578E+23   3.3131E+23   3.2247E+23   3.0671E+23   2.7781E+23   2.4237E+23
   3.2321E+00   3.7772E+20   2.5435E+21   1.5767E+22   5.2142E+22   8.1605E+22   1.0690E+23   1.3892E+23   1.8085E+23   2.1137E+23   2.6056E+23   2.9513E+23   3.2201E+23   3.4124E+23   3.5007E+23   3.5138E+23   3.4743E+23   3.3905E+23   3.2359E+23   2.9465E+23   2.5862E+23
   3.3849E+00   3.3135E+20   2.2810E+21   1.4649E+22   5.0658E+22   8.0678E+22   1.0665E+23   1.3967E+23   1.8328E+23   2.1534E+23   2.6761E+23   3.0465E+23   3.3371E+23   3.5488E+23   3.6534E+23   3.6744E+23   3.6409E+23   3.5627E+23   3.4119E+23   3.1230E+23   2.7573E+23
   3.5450E+00   2.9082E+20   2.0028E+21   1.2866E+22   4.7907E+22   7.8673E+22   1.0553E+23   1.3978E+23   1.8520E+23   2.1888E+23   2.7436E+23   3.1402E+23   3.4541E+23   3.6868E+23   3.8093E+23   3.8391E+23   3.8124E+23   3.7407E+23   3.5947E+23   3.3072E+23   2.9368E+23
   3.7127E+00   2.5478E+20   1.7980E+21   1.1906E+22   4.6210E+22   7.7212E+22   1.0455E+23   1.3965E+23   1.8671E+23   2.2198E+23   2.8076E+23   3.2317E+23   3.5702E+23   3.8254E+23   3.9675E+23   4.0070E+23   3.9879E+23   3.9237E+23   3.7835E+23   3.4988E+23   3.1243E+23
   3.8882E+00   2.2090E+20   1.6053E+21   1.1020E+22   4.4472E+22   7.5524E+22   1.0320E+23   1.3904E+23   1.8765E+23   2.2452E+23   2.8670E+23   3.3197E+23   3.6843E+23   3.9636E+23   4.1268E+23   4.1771E+23   4.1666E+23   4.1109E+23   3.9776E+23   3.6970E+23   3.3192E+23
   4.0721E+00   1.8771E+20   1.4116E+21   1.0104E+22   4.2537E+22   7.3494E+22   1.0140E+23   1.3787E+23   1.8797E+23   2.2644E+23   2.9206E+23   3.4031E+23   3.7952E+23   4.1001E+23   4.2860E+23   4.3481E+23   4.3471E+23   4.3012E+23   4.1759E+23   3.9008E+23   3.5208E+23
   4.2647E+00   1.5178E+20   1.1850E+21   8.9751E+21   4.0194E+22   7.0994E+22   9.9076E+22   1.3609E+23   1.8760E+23   2.2764E+23   2.9675E+23   3.4806E+23   3.9013E+23   4.2333E+23   4.4436E+23   4.5185E+23   4.5281E+23   4.4930E+23   4.3772E+23   4.1092E+23   3.7282E+23
   4.4664E+00   1.2663E+20   1.0234E+21   8.0500E+21   3.7598E+22   6.7905E+22   9.6058E+22   1.3360E+23   1.8645E+23   2.2801E+23   3.0061E+23   3.5506E+23   4.0010E+23   4.3615E+23   4.5979E+23   4.6866E+23   4.7079E+23   4.6849E+23   4.5798E+23   4.3208E+23   3.9400E+23
   4.6776E+00   1.0463E+20   8.7804E+20   7.2133E+21   3.5215E+22   6.4860E+22   9.2825E+22   1.3057E+23   1.8452E+23   2.2752E+23   3.0353E+23   3.6115E+23   4.0925E+23   4.4828E+23   4.7469E+23   4.8504E+23   4.8845E+23   4.8749E+23   4.7820E+23   4.5341E+23   4.1549E+23
   4.8988E+00   8.4672E+19   7.4024E+20   6.3780E+21   3.2683E+22   6.1488E+22   8.9110E+22   1.2688E+23   1.8172E+23   2.2603E+23   3.0536E+23   3.6616E+23   4.1739E+23   4.5950E+23   4.8883E+23   5.0078E+23   5.0557E+23   5.0609E+23   4.9818E+23   4.7470E+23   4.3712E+23
   5.1304E+00   6.4790E+19   5.9486E+20   5.4332E+21   2.9665E+22   5.7496E+22   8.4752E+22   1.2246E+23   1.7798E+23   2.2348E+23   3.0596E+23   3.6991E+23   4.2431E+23   4.6960E+23   5.0197E+23   5.1563E+23   5.2191E+23   5.2405E+23   5.1768E+23   4.9574E+23   4.5869E+23
   5.3730E+00   5.1071E+19   4.9129E+20   4.7241E+21   2.7052E+22   5.3564E+22   8.0051E+22   1.1734E+23   1.7327E+23   2.1978E+23   3.0520E+23   3.7222E+23   4.2978E+23   4.7833E+23   5.1387E+23   5.2934E+23   5.3722E+23   5.4111E+23   5.3645E+23   5.1631E+23   4.7999E+23
   5.6271E+00   3.9934E+19   4.0355E+20   4.0815E+21   2.4362E+22   4.9204E+22   7.4650E+22   1.1136E+23   1.6750E+23   2.1484E+23   3.0293E+23   3.7290E+23   4.3360E+23   4.8543E+23   5.2425E+23   5.4161E+23   5.5120E+23   5.5699E+23   5.5421E+23   5.3612E+23   5.0076E+23
   5.8932E+00   3.0772E+19   3.2768E+20   3.4953E+21   2.1826E+22   4.5017E+22   6.9282E+22   1.0498E+23   1.6081E+23   2.0871E+23   2.9907E+23   3.7180E+23   4.3555E+23   4.9067E+23   5.3283E+23   5.5217E+23   5.6357E+23   5.7139E+23   5.7066E+23   5.5490E+23   5.2072E+23
   6.1719E+00   2.3287E+19   2.6201E+20   2.9536E+21   1.9330E+22   4.0750E+22   6.3655E+22   9.8056E+22   1.5316E+23   2.0131E+23   2.9352E+23   3.6877E+23   4.3543E+23   4.9380E+23   5.3934E+23   5.6071E+23   5.7401E+23   5.8399E+23   5.8549E+23   5.7233E+23   5.3960E+23
   6.4638E+00   1.7254E+19   2.0560E+20   2.4540E+21   1.6868E+22   3.6393E+22   5.7767E+22   9.0591E+22   1.4456E+23   1.9266E+23   2.8622E+23   3.6367E+23   4.3307E+23   4.9458E+23   5.4350E+23   5.6696E+23   5.8223E+23   5.9448E+23   5.9836E+23   5.8809E+23   5.5708E+23
   6.7695E+00   1.2466E+19   1.5770E+20   1.9970E+21   1.4454E+22   3.1976E+22   5.1658E+22   8.2640E+22   1.3505E+23   1.8277E+23   2.7712E+23   3.5643E+23   4.2831E+23   4.9281E+23   5.4506E+23   5.7063E+23   5.8794E+23   6.0255E+23   6.0897E+23   6.0185E+23   5.7282E+23
   7.0896E+00   8.7317E+18   1.1760E+20   1.5838E+21   1.2113E+22   2.7545E+22   4.5387E+22   7.4267E+22   1.2471E+23   1.7170E+23   2.6623E+23   3.4699E+23   4.2104E+23   4.8832E+23   5.4380E+23   5.7146E+23   5.9084E+23   6.0789E+23   6.1697E+23   6.1328E+23   5.8651E+23
   7.4249E+00   5.8702E+18   8.4555E+19   1.2156E+21   9.8703E+21   2.3148E+22   3.9014E+22   6.5540E+22   1.1359E+23   1.5953E+23   2.5359E+23   3.3533E+23   4.1119E+23   4.8098E+23   5.3952E+23   5.6923E+23   5.9069E+23   6.1023E+23   6.2208E+23   6.2205E+23   5.9781E+23
   7.7760E+00   3.7171E+18   5.7826E+19   8.9294E+20   7.7496E+21   1.8830E+22   3.2592E+22   5.6508E+22   1.0176E+23   1.4633E+23   2.3926E+23   3.2150E+23   3.9875E+23   4.7070E+23   5.3208E+23   5.6376E+23   5.8727E+23   6.0931E+23   6.2400E+23   6.2785E+23   6.0640E+23
   8.1437E+00   2.1215E+18   3.6628E+19   6.1499E+20   5.7676E+21   1.4619E+22   2.6143E+22   4.7173E+22   8.9242E+22   1.3216E+23   2.2334E+23   3.0557E+23   3.8377E+23   4.5748E+23   5.2139E+23   5.5492E+23   5.8042E+23   6.0493E+23   6.2250E+23   6.3039E+23   6.1198E+23
   8.5288E+00   8.6067E+17   1.9939E+19   3.7926E+20   3.9261E+21   1.0507E+22   1.9618E+22   3.7398E+22   7.5905E+22   1.1703E+23   2.0592E+23   2.8768E+23   3.6635E+23   4.4137E+23   5.0743E+23   5.4263E+23   5.7003E+23   5.9694E+23   6.1738E+23   6.2943E+23   6.1426E+23
