1.000000e-02 6.591990e+18
1.039256e-02 7.079456e+18
1.080052e-02 7.604612e+18
1.122451e-02 8.173477e+18
1.166513e-02 8.787348e+18
1.212305e-02 9.447849e+18
1.259895e-02 1.015792e+19
1.309353e-02 1.092080e+19
1.360753e-02 1.174139e+19
1.414170e-02 1.262435e+19
1.469684e-02 1.357528e+19
1.527378e-02 1.459963e+19
1.587336e-02 1.570359e+19
1.649648e-02 1.689413e+19
1.714406e-02 1.817711e+19
1.781706e-02 1.955941e+19
1.851648e-02 2.104805e+19
1.924336e-02 2.265120e+19
1.999877e-02 2.437491e+19
2.078384e-02 2.622986e+19
2.159972e-02 2.822443e+19
2.244763e-02 3.036998e+19
2.332883e-02 3.267944e+19
2.424462e-02 3.516473e+19
2.519636e-02 3.784182e+19
2.618546e-02 4.072580e+19
2.721339e-02 4.383403e+19
2.828167e-02 4.718333e+19
2.939188e-02 5.079189e+19
3.054568e-02 5.467725e+19
3.174477e-02 5.885932e+19
3.299094e-02 6.335843e+19
3.428602e-02 6.819665e+19
3.563194e-02 7.339711e+19
3.703070e-02 7.898777e+19
3.848436e-02 8.500621e+19
3.999509e-02 9.167929e+19
4.156512e-02 9.843599e+19
4.319679e-02 1.059071e+20
4.489251e-02 1.139785e+20
4.665480e-02 1.227242e+20
4.848626e-02 1.320878e+20
5.038963e-02 1.421354e+20
5.236771e-02 1.529668e+20
5.442344e-02 1.646007e+20
5.655986e-02 1.770998e+20
5.878016e-02 1.905313e+20
6.108762e-02 2.049405e+20
6.348565e-02 2.204113e+20
6.597782e-02 2.370371e+20
6.856783e-02 2.548961e+20
7.125951e-02 2.740893e+20
7.405685e-02 2.947102e+20
7.696400e-02 3.168779e+20
7.998528e-02 3.406943e+20
8.312515e-02 3.662695e+20
8.638828e-02 3.937164e+20
8.977952e-02 4.231681e+20
9.330387e-02 4.547422e+20
9.696658e-02 4.885522e+20
1.007731e-01 5.248054e+20
1.047290e-01 5.636348e+20
1.088402e-01 6.052430e+20
1.131128e-01 6.498272e+20
1.175531e-01 6.975487e+20
1.221677e-01 7.487705e+20
1.269635e-01 8.036110e+20
1.319476e-01 8.623615e+20
1.371272e-01 9.251515e+20
1.425103e-01 9.923438e+20
1.481046e-01 1.064072e+21
1.539185e-01 1.140699e+21
1.599607e-01 1.222361e+21
1.662401e-01 1.309780e+21
1.727660e-01 1.402857e+21
1.795480e-01 1.502334e+21
1.865963e-01 1.607925e+21
1.939213e-01 1.721368e+21
2.015338e-01 1.841826e+21
2.094451e-01 1.970045e+21
2.176670e-01 2.106504e+21
2.262117e-01 2.251444e+21
2.350918e-01 2.405498e+21
2.443205e-01 2.568860e+21
2.539114e-01 2.742347e+21
2.638789e-01 2.924840e+21
2.742377e-01 3.120696e+21
2.850031e-01 3.327783e+21
2.961910e-01 3.545895e+21
3.078182e-01 3.776860e+21
3.199018e-01 4.019666e+21
3.324598e-01 4.278941e+21
3.455107e-01 4.548166e+21
3.590740e-01 4.820843e+21
3.731697e-01 5.129839e+21
3.878187e-01 5.451553e+21
4.030428e-01 5.785952e+21
4.188645e-01 6.132233e+21
4.353073e-01 6.494371e+21
4.523956e-01 6.881344e+21
4.701547e-01 7.279092e+21
4.886110e-01 7.681421e+21
5.077917e-01 8.126782e+21
5.277255e-01 8.581323e+21
5.484417e-01 9.040692e+21
5.699711e-01 9.534567e+21
5.923457e-01 1.004017e+22
6.155986e-01 1.054836e+22
6.397644e-01 1.088617e+22
6.648788e-01 1.165376e+22
6.909791e-01 1.223005e+22
7.181039e-01 1.281223e+22
7.462936e-01 1.332679e+22
7.755898e-01 1.394902e+22
8.060361e-01 1.457202e+22
8.376776e-01 1.519048e+22
8.705612e-01 1.582942e+22
9.047357e-01 1.645221e+22
9.402518e-01 1.706782e+22
9.771620e-01 1.753911e+22
1.015521e+00 1.746470e+22
1.055386e+00 1.791712e+22
1.096816e+00 1.826470e+22
1.139872e+00 1.970789e+22
1.184619e+00 2.049599e+22
1.231122e+00 2.109532e+22
1.279450e+00 2.157247e+22
1.329676e+00 2.201206e+22
1.381873e+00 2.239437e+22
1.436120e+00 2.206827e+22
1.492496e+00 2.302198e+22
1.551084e+00 2.349975e+22
1.611973e+00 2.382838e+22
1.675252e+00 2.363435e+22
1.741016e+00 2.361171e+22
1.809360e+00 2.316239e+22
1.880388e+00 2.371816e+22
1.954204e+00 2.228658e+22
2.030918e+00 2.353547e+22
2.110643e+00 2.317517e+22
2.193497e+00 2.330818e+22
2.279605e+00 2.246767e+22
2.369092e+00 2.073839e+22
2.462092e+00 2.078794e+22
2.558743e+00 1.953642e+22
2.659189e+00 2.006712e+22
2.763577e+00 1.952372e+22
2.872063e+00 1.853392e+22
2.984808e+00 1.773691e+22
3.101979e+00 1.627857e+22
3.223749e+00 1.583303e+22
3.350299e+00 1.524688e+22
3.481818e+00 1.455075e+22
3.618499e+00 1.361329e+22
3.760545e+00 1.256434e+22
3.908168e+00 1.209759e+22
4.061586e+00 1.135370e+22
4.221026e+00 1.068549e+22
4.386726e+00 9.892559e+21
4.558930e+00 8.998571e+21
4.737894e+00 8.255187e+21
4.923883e+00 7.477013e+21
5.117173e+00 6.748681e+21
5.318051e+00 6.055712e+21
5.526815e+00 5.383138e+21
5.743774e+00 4.729878e+21
5.969250e+00 4.093728e+21
6.203577e+00 3.459998e+21
6.447102e+00 2.502259e+21
6.700188e+00 2.316036e+21
6.963208e+00 2.053935e+21
7.236553e+00 1.662600e+21
7.520629e+00 1.210247e+21
7.815857e+00 9.169788e+20
8.122673e+00 6.392912e+20
8.441534e+00 3.997466e+20
8.772913e+00 2.706761e+20
9.117300e+00 2.024845e+20
9.475205e+00 1.518360e+20
9.847161e+00 1.138426e+20
1.023372e+01 8.511196e+19
1.063545e+01 6.313116e+19
1.105295e+01 4.628145e+19
1.148684e+01 3.346495e+19
1.193777e+01 2.383372e+19
1.240639e+01 1.670658e+19
1.289341e+01 1.151907e+19
1.339955e+01 7.806519e+18
1.392556e+01 5.196355e+18
1.447222e+01 3.394690e+18
1.504034e+01 2.175827e+18
1.563075e+01 1.368183e+18
1.624435e+01 8.437388e+17
1.688203e+01 5.097758e+17
1.754475e+01 3.015843e+17
1.823348e+01 1.746837e+17
1.894925e+01 9.908156e+16
1.969311e+01 5.500844e+16
2.046618e+01 2.988799e+16
2.126959e+01 1.588160e+16
2.210455e+01 8.254269e+15
2.297228e+01 4.195570e+15
2.387407e+01 2.084334e+15
2.481126e+01 1.012054e+15
2.578524e+01 4.808178e+14
2.679746e+01 2.241060e+14
2.784941e+01 1.053291e+14
2.894266e+01 4.931685e+13
3.007882e+01 2.467950e+13
3.125959e+01 1.218835e+13
3.248671e+01 7.286410e+12
3.376200e+01 4.065972e+12
3.508734e+01 2.555407e+12
3.646472e+01 1.889116e+12
3.789617e+01 1.364115e+12
3.938381e+01 9.691755e+11
4.092985e+01 8.708635e+11
4.253658e+01 6.194695e+11
4.420638e+01 3.935262e+11
4.594173e+01 3.427644e+11
4.774521e+01 2.277410e+11
4.961948e+01 1.416470e+11
5.156732e+01 1.279269e+11
5.359163e+01 7.766480e+10
5.569541e+01 5.635634e+10
5.788177e+01 3.598265e+10
6.015396e+01 2.132908e+10
6.251534e+01 1.244869e+10
6.496943e+01 7.740771e+09
6.751984e+01 5.241481e+09
7.017038e+01 3.143873e+09
7.292497e+01 1.483097e+09
7.578769e+01 8.917972e+08
7.876279e+01 4.328168e+08
8.185467e+01 2.460953e+08
8.506794e+01 1.273849e+08
8.840734e+01 6.473728e+07
9.187783e+01 3.295794e+07
9.548455e+01 1.630725e+07
9.923286e+01 8.473165e+06
1.031283e+02 3.949114e+06
1.071767e+02 1.846421e+06
1.113840e+02 6.560160e+05
1.157564e+02 2.712953e+05
1.203005e+02 1.060461e+05
1.250230e+02 4.158720e+04
1.299309e+02 1.161222e+04
1.350314e+02 4.248161e+03
1.403322e+02 1.167497e+03
1.458410e+02 3.617949e+02
1.515661e+02 1.163198e+02
1.575159e+02 2.870270e+01
1.636993e+02 1.077157e+01
1.701254e+02 3.174111e+00
1.768038e+02 1.080841e+00
1.837444e+02 3.765099e-01
1.909574e+02 1.297165e-01
1.984535e+02 3.882531e-02
2.062440e+02 7.708468e-03
2.143402e+02 1.646561e-03
2.227543e+02 3.042774e-04
2.314987e+02 8.409292e-05
2.405863e+02 1.256219e-05
2.500307e+02 2.501563e-06
2.598458e+02 4.623210e-07
2.700462e+02 7.206879e-08
2.806471e+02 8.114688e-09
2.916641e+02 1.083594e-09
3.031136e+02 1.516850e-10
3.150125e+02 1.758359e-11
3.273785e+02 1.625741e-12
3.402300e+02 1.481367e-13
3.535859e+02 1.245057e-14
3.674662e+02 9.155500e-16
3.818913e+02 5.095633e-17
3.968828e+02 3.121470e-18
4.124626e+02 1.340247e-19
4.286542e+02 8.289079e-21
4.454812e+02 7.677450e-22
4.629689e+02 7.387868e-22
4.811431e+02 7.109210e-22
5.000307e+02 6.841067e-22
5.196597e+02 6.583003e-22
5.400593e+02 6.334669e-22
5.612598e+02 6.095777e-22
5.832924e+02 5.865841e-22
6.061899e+02 5.644561e-22
6.299863e+02 5.431669e-22
6.547168e+02 5.226777e-22
6.804182e+02 5.029623e-22
7.071285e+02 4.839914e-22
7.348873e+02 4.657355e-22
7.637358e+02 4.481677e-22
7.937168e+02 4.312645e-22
8.248746e+02 4.149957e-22
8.572557e+02 3.993433e-22
8.909078e+02 3.842799e-22
9.258810e+02 3.697847e-22
9.622271e+02 3.558362e-22
