1.000000e-02 5.615957e+18
1.039256e-02 6.005253e+18
1.080052e-02 6.427981e+18
1.122451e-02 6.888512e+18
1.166513e-02 7.386130e+18
1.212305e-02 7.920740e+18
1.259895e-02 8.493883e+18
1.309353e-02 9.107748e+18
1.360753e-02 9.765836e+18
1.414170e-02 1.047123e+19
1.469684e-02 1.122809e+19
1.527378e-02 1.204072e+19
1.587336e-02 1.291355e+19
1.649648e-02 1.385226e+19
1.714406e-02 1.486204e+19
1.781706e-02 1.594863e+19
1.851648e-02 1.711800e+19
1.924336e-02 1.837670e+19
1.999877e-02 1.973026e+19
2.078384e-02 2.118592e+19
2.159972e-02 2.274977e+19
2.244763e-02 2.442956e+19
2.332883e-02 2.623390e+19
2.424462e-02 2.817106e+19
2.519636e-02 3.025162e+19
2.618546e-02 3.248703e+19
2.721339e-02 3.489059e+19
2.828167e-02 3.747596e+19
2.939188e-02 4.025775e+19
3.054568e-02 4.325177e+19
3.174477e-02 4.647384e+19
3.299094e-02 4.994144e+19
3.428602e-02 5.367036e+19
3.563194e-02 5.767817e+19
3.703070e-02 6.198338e+19
3.848436e-02 6.661621e+19
3.999509e-02 7.183950e+19
4.156512e-02 7.692014e+19
4.319679e-02 8.263699e+19
4.489251e-02 8.880566e+19
4.665480e-02 9.552078e+19
4.848626e-02 1.026676e+20
5.038963e-02 1.102894e+20
5.236771e-02 1.185321e+20
5.442344e-02 1.273825e+20
5.655986e-02 1.368933e+20
5.878016e-02 1.471113e+20
6.108762e-02 1.580814e+20
6.348565e-02 1.698525e+20
6.597782e-02 1.824816e+20
6.856783e-02 1.960284e+20
7.125951e-02 2.105596e+20
7.405685e-02 2.261484e+20
7.696400e-02 2.428802e+20
7.998528e-02 2.608424e+20
8.312515e-02 2.801238e+20
8.638828e-02 3.008188e+20
8.977952e-02 3.230252e+20
9.330387e-02 3.468407e+20
9.696658e-02 3.723634e+20
1.007731e-01 3.997171e+20
1.047290e-01 4.289978e+20
1.088402e-01 4.603440e+20
1.131128e-01 4.939007e+20
1.175531e-01 5.298034e+20
1.221677e-01 5.682671e+20
1.269635e-01 6.094335e+20
1.319476e-01 6.535201e+20
1.371272e-01 7.006643e+20
1.425103e-01 7.511430e+20
1.481046e-01 8.050710e+20
1.539185e-01 8.626695e+20
1.599607e-01 9.241350e+20
1.662401e-01 9.897873e+20
1.727660e-01 1.059793e+21
1.795480e-01 1.134424e+21
1.865963e-01 1.213915e+21
1.939213e-01 1.298873e+21
2.015338e-01 1.389327e+21
2.094451e-01 1.485663e+21
2.176670e-01 1.588221e+21
2.262117e-01 1.697278e+21
2.350918e-01 1.813237e+21
2.443205e-01 1.936400e+21
2.539114e-01 2.067088e+21
2.638789e-01 2.205534e+21
2.742377e-01 2.352514e+21
2.850031e-01 2.508586e+21
2.961910e-01 2.673427e+21
3.078182e-01 2.848739e+21
3.199018e-01 3.033965e+21
3.324598e-01 3.229751e+21
3.455107e-01 3.435366e+21
3.590740e-01 3.650438e+21
3.731697e-01 3.881546e+21
3.878187e-01 4.123484e+21
4.030428e-01 4.377364e+21
4.188645e-01 4.643609e+21
4.353073e-01 4.922827e+21
4.523956e-01 5.216759e+21
4.701547e-01 5.523682e+21
4.886110e-01 5.841630e+21
5.077917e-01 6.180188e+21
5.277255e-01 6.531279e+21
5.484417e-01 6.895664e+21
5.699711e-01 7.276192e+21
5.923457e-01 7.671497e+21
6.155986e-01 8.077488e+21
6.397644e-01 8.436444e+21
6.648788e-01 8.949469e+21
6.909791e-01 9.406622e+21
7.181039e-01 9.875497e+21
7.462936e-01 1.033784e+22
7.755898e-01 1.083913e+22
8.060361e-01 1.134700e+22
8.376776e-01 1.186387e+22
8.705612e-01 1.239244e+22
9.047357e-01 1.291651e+22
9.402518e-01 1.343222e+22
9.771620e-01 1.390143e+22
1.015521e+00 1.416972e+22
1.055386e+00 1.470054e+22
1.096816e+00 1.528932e+22
1.139872e+00 1.609634e+22
1.184619e+00 1.668971e+22
1.231122e+00 1.723591e+22
1.279450e+00 1.775493e+22
1.329676e+00 1.817719e+22
1.381873e+00 1.865575e+22
1.436120e+00 1.885982e+22
1.492496e+00 1.952988e+22
1.551084e+00 1.993837e+22
1.611973e+00 2.033946e+22
1.675252e+00 2.055013e+22
1.741016e+00 2.076752e+22
1.809360e+00 2.073305e+22
1.880388e+00 2.117133e+22
1.954204e+00 2.079430e+22
2.030918e+00 2.135734e+22
2.110643e+00 2.127023e+22
2.193497e+00 2.135698e+22
2.279605e+00 2.108162e+22
2.369092e+00 2.049852e+22
2.462092e+00 2.046395e+22
2.558743e+00 2.003679e+22
2.659189e+00 1.996298e+22
2.763577e+00 1.956299e+22
2.872063e+00 1.899253e+22
2.984808e+00 1.847885e+22
3.101979e+00 1.773853e+22
3.223749e+00 1.723941e+22
3.350299e+00 1.663012e+22
3.481818e+00 1.594695e+22
3.618499e+00 1.517779e+22
3.760545e+00 1.433896e+22
3.908168e+00 1.364509e+22
4.061586e+00 1.284353e+22
4.221026e+00 1.203506e+22
4.386726e+00 1.119071e+22
4.558930e+00 1.031951e+22
4.737894e+00 9.481291e+21
4.923883e+00 8.639330e+21
5.117173e+00 7.816138e+21
5.318051e+00 7.014993e+21
5.526815e+00 6.240822e+21
5.743774e+00 5.498841e+21
5.969250e+00 4.793083e+21
6.203577e+00 4.123382e+21
6.447102e+00 3.381811e+21
6.700188e+00 2.943424e+21
6.963208e+00 2.501924e+21
7.236553e+00 2.064770e+21
7.520629e+00 1.651747e+21
7.815857e+00 1.324701e+21
8.122673e+00 1.039507e+21
8.441534e+00 7.962226e+20
8.772913e+00 6.105181e+20
9.117300e+00 4.678046e+20
9.475205e+00 3.539720e+20
9.847161e+00 2.644137e+20
1.023372e+01 1.948887e+20
1.063545e+01 1.415542e+20
1.105295e+01 1.012359e+20
1.148684e+01 7.124479e+19
1.193777e+01 4.931118e+19
1.240639e+01 3.355216e+19
1.289341e+01 2.243486e+19
1.339955e+01 1.473433e+19
1.392556e+01 9.501037e+18
1.447222e+01 6.013460e+18
1.504034e+01 3.734934e+18
1.563075e+01 2.275640e+18
1.624435e+01 1.359940e+18
1.688203e+01 7.967103e+17
1.754475e+01 4.574142e+17
1.823348e+01 2.573131e+17
1.894925e+01 1.417992e+17
1.969311e+01 7.653676e+16
2.046618e+01 4.046636e+16
2.126959e+01 2.094579e+16
2.210455e+01 1.061143e+16
2.297228e+01 5.260120e+15
2.387407e+01 2.550697e+15
2.481126e+01 1.210136e+15
2.578524e+01 5.620616e+14
2.679746e+01 2.559419e+14
2.784941e+01 1.162726e+14
2.894266e+01 5.352346e+13
3.007882e+01 2.504958e+13
3.125959e+01 1.247111e+13
3.248671e+01 6.883266e+12
3.376200e+01 4.149474e+12
3.508734e+01 2.798033e+12
3.646472e+01 1.941501e+12
3.789617e+01 1.205060e+12
3.938381e+01 1.014004e+12
4.092985e+01 7.245598e+11
4.253658e+01 5.713037e+11
4.420638e+01 4.680323e+11
4.594173e+01 3.072980e+11
4.774521e+01 1.746502e+11
4.961948e+01 1.320445e+11
5.156732e+01 1.127119e+11
5.359163e+01 6.521167e+10
5.569541e+01 4.175494e+10
5.788177e+01 2.699681e+10
6.015396e+01 1.744939e+10
6.251534e+01 1.270120e+10
